UAI,Etablissement,Référence GALAXIE,N° dans le SI local,Article,Corps,Chaire,Section,Section2,Section3,Date de prise de fonction,Date ouverture cand,Date clôture cand,Profil,Localisation,Etat de vacance
0673021V,UNIVERSITE DE STRASBOURG,4717 *,,26-I-2,MCF,Non,70,,,01/09/2021,25/02/2021,30/03/2021,Formation d'adultes et analyse des situations professionnelles,Strasbourg,
0673021V,UNIVERSITE DE STRASBOURG,4718 *,,26-I-2,MCF,Non,70,,,01/09/2021,25/02/2021,30/03/2021,Formation et accompagnement au développement des compétences transversales,Schiltigheim,
0802142U,ESPE ACADEMIE AMIENS,4559 *,ESPE0008,26-I-1,MCF,Non,70,,,01/09/2021,25/02/2021,30/03/2021,DIDACTIQUE DU FRANCAIS ET LITTÉRATURE DE JEUNESSE,CAMPUS CITADELLE,
0870669E,UNIVERSITE DE LIMOGES,4373 *,0802,26-I-1,MCF,Non,70,,,01/09/2021,25/02/2021,30/03/2021,Politiques éducatives ¿ Nouveaux métiers de l¿éducation,LIMOGES,
0870669E,UNIVERSITE DE LIMOGES,4380 *,0055,26-I-1,MCF,Non,70,22,,01/09/2021,25/02/2021,30/03/2021,École et histoire,LIMOGES,
0921204J,UNIVERSITE PARIS 10 (NANTERRE),4645 *,891,26-I-1,MCF,Non,70,,,01/09/2021,25/02/2021,30/03/2021,"Education familiale, parents, enfants/adolescent.e.s dans descontextes en mutation",NANTERRE,
0922605G,INS FREJHEA,4087 *,,26-I-1,MCF,Non,70,,,01/09/2021,25/02/2021,30/03/2021,Didactique- enseignement primaire et secondaire- enfants et adolescents en grande difficulté scolaire- handicap- inclusion - accessibilité,SURESNES,
0931827F,UNIVERSITE PARIS 8,4564 *,U1800MCF0005,26-I-1,MCF,Non,70,,,01/09/2021,25/02/2021,30/03/2021,"Éducation populaire, médiations, pédagogies critiques et émancipatrices",SAINT-DENIS,
0931827F,UNIVERSITE PARIS 8,4567 *,U7000MCF0461,26-I-1,MCF,Non,70,,,01/09/2021,25/02/2021,30/03/2021,Approche clinique d'orientation psychanalytique - Enfance et adolescence contemporaines,SAINT-DENIS,
0941111X,UNIVERSITE PARIS EST CRETEIL (PARIS 12,4822 *,0204,26-I-1,MCF,Non,70,,,01/09/2021,25/02/2021,30/03/2021,"Sciences de l¿éducation : culture écrite, apprentissages fondamentaux et inégalités scolaires.",site de l'inspe,
0941111X,UNIVERSITE PARIS EST CRETEIL (PARIS 12,4824 *,0385,26-I-1,MCF,Non,70,19,,01/09/2021,25/02/2021,30/03/2021,"Sciences de l¿éducation : politiques d¿éducation, professions éducatives et nouvelles problématiques éducatives",site de l'inspe,
0941111X,UNIVERSITE PARIS EST CRETEIL (PARIS 12,4825 *,0020,26-I-1,MCF,Non,70,17,,01/09/2021,25/02/2021,30/03/2021,"Sciences de léducation et de la formation / Philosophie : Pratiques éducatives, inégalités et philosophie de léducation",site de l'inspe,
0952259P,CY CERGY PARIS UNIVERSITE,50 *,,26-I-1,MCF,Non,70,,,01/09/2021,25/02/2021,30/03/2021,L université de CY Cergy Paris Université recrute un/une MCF en Sciences de l éducation spécialisé(e) dans le domaine de l intervention sociale et socio-éducative,CERGY,
0952259P,CY CERGY PARIS UNIVERSITE,51 *,,26-I-1,MCF,Non,70,28,67,01/09/2021,25/02/2021,30/03/2021,Le MCF interviendra dans la formation initiale et continue des enseignants du 1er degré en sciences. Il effectuera ses recherches au sein du LDAR et inscrira ses travaux dans les axes du LDAR.,CERGY,
9710585J,UNIVERSITE DES ANTILLES,4392 *,,26-I-1,MCF,Non,70,,,01/09/2021,25/02/2021,30/03/2021,,LES ABYMES,
0134009M,UNIVERSITE AIX-MARSEILLE,951 *,6511,26-I-1,MCF,Non,71,,,01/09/2021,25/02/2021,30/03/2021,"Mutations numériques dans les Sciences humaines et sociales et les domaines de la culture, du livre et des bibliothèques",AIX EN PROVENCE,
0134009M,UNIVERSITE AIX-MARSEILLE,952 *,6524,26-I-1,MCF,Non,71,,,01/09/2021,25/02/2021,30/03/2021,"Le poste profilé pour un enseignement en communication des organisations et en communication développement durable, et une recherche en communication environnementale.",AIX EN PROVENCE,
0211237F,UNIVERSITE DE DIJON,4532 *,E000001039,26-I-1,MCF,Non,71,,,01/09/2021,25/02/2021,30/03/2021,Communication,DIJON,
0221036G,UNIV. RENNES 1 (IUT LANNION),4560 *,71MCF1409,26-I-1,MCF,Non,71,,,01/09/2021,25/02/2021,30/03/2021,"Enseignements en DUT communication des organisations. Responsabilités administratives, encadrement d'étudiants et de projets. Recherche sur la construction et la médiatisation des problèmes publics.",IUT DE LANNION,
0311086M,UNIV. TOULOUSE 3 (IUT),4691 *,1915,26-I-1,MCF,Non,71,19,,01/09/2021,25/02/2021,30/03/2021,"Communication, environnement",TOULOUSE,
0311383K,UNIVERSITE TOULOUSE 2,4580,,26-I-1,MCF,Non,71,,,01/09/2021,25/02/2021,30/03/2021,Information documentation,TOULOUSE,
0331766R,UNIVERSITE BORDEAUX MONTAIGNE,4317 *,,26-I-1,MCF,Non,71,,,01/09/2021,25/02/2021,30/03/2021,"Médiation culturelle et dispositifs numériques - Usages, images et discours.",PESSAC,
0341089Z,UNIVERSITE MONTPELLIER 3 (PAUL VALERY),4315 *,0396,26-I-1,MCF,Non,71,,,01/09/2021,25/02/2021,30/03/2021,"Communication publique, communication institutionnelle et pratiques professionnelles",montpellier,
0383546Y,UNIVERSITE GRENOBLE ALPES,68 *,38488,26-I-1,MCF,Non,71,,,01/09/2021,25/02/2021,30/03/2021,Communication numérique,Grenoble,
0383546Y,UNIVERSITE GRENOBLE ALPES,69 *,38794,26-I-1,MCF,Non,71,,,01/09/2021,25/02/2021,30/03/2021,"Communication des organisations, stratégies de la communication, communication interne et RH, mutations des métiers de la communication",Grenoble,
0383546Y,UNIVERSITE GRENOBLE ALPES,77 *,38175,26-I-1,MCF,Non,71,,,01/09/2021,25/02/2021,30/03/2021,"Industries culturelles, audiovisuel et médias numériques",Grenoble,
0542493S,UNIVERSITE DE LORRAINE,1393 *,71MCF2020,26-I-1,MCF,Non,71,,,01/09/2021,25/02/2021,30/03/2021,Sciences de l'information et de la communication,THIONVILLE,
0592602H,IUT A DE L'UNIVERSITE DE LILLE,259 *,,26-I-1,MCF,Non,71,,,01/09/2021,25/02/2021,30/03/2021,Sciences de l¿Information et de la Communication,VILLENEUVE D'ASCQ,
0597065J,UNIVERSITE DE LILLE,188 *,,26-I-1,MCF,Non,71,,,01/09/2021,25/02/2021,30/03/2021,Politiques et stratégies de communication et institutions publiques,ROUBAIX,
0673021V,UNIVERSITE DE STRASBOURG,4719 *,,26-I-1,MCF,Non,71,,,01/09/2021,25/02/2021,30/03/2021,Sciences de l'Information et de la communication,Illkirch,
0692437Z,UNIVERSITE LYON 3 (JEAN MOULIN),4366 *,,26-I-1,MCF,Non,71,,,01/09/2021,25/02/2021,30/03/2021,Information et médiations documentaires,Lyon,
0692437Z,UNIVERSITE LYON 3 (JEAN MOULIN),4377 *,,26-I-1,MCF,Non,71,,,01/09/2021,25/02/2021,30/03/2021,Stratégie numérique et communicationdigitale,Lyon,
0753488J,INALCO PARIS,4177,472,26-I-1,MCF,Non,71,7,,01/09/2021,16/02/2021,18/03/2021,Communication interculturelle des organisations et médias,Paris,
0755890V,UNIVERSITE SORBONNE UNIVERSITE,299,602,26-I-1,MCF,Non,71,,,01/09/2021,29/01/2021,05/03/2021,Sciences de l'information et de la communication,"77,rue de Villiers",S
0755976N,UNIVERSITE DE PARIS,118,46,26-I-1,MCF,Non,71,9,,01/09/2021,22/01/2021,26/02/2021,"Communication et expression, Humanités numériques",Site Mirabeau,
0755976N,UNIVERSITE DE PARIS,119,63,26-I-1,MCF,Non,71,9,,01/09/2021,22/01/2021,26/02/2021,Communication et expression,Site Mirabeau,
0830766G,UNIVERSITE DE TOULON (VAR),4210 *,,26-I-1,MCF,Non,71,,,01/09/2021,25/02/2021,30/03/2021,"La personne recrutée aura la charge de cours magistraux et de travaux dirigés autour des enjeux, méthodes et théories des Sciences de l Information et de la Communication.",TOULON,
0840685N,UNIVERSITE D'AVIGNON,4175 *,,26-I-1,MCF,Non,71,,,01/09/2021,25/02/2021,30/03/2021,"Institutions culturelles, spectacle vivant et numérique",Avignon,
0840685N,UNIVERSITE D'AVIGNON,4176 *,,26-I-1,MCF,Non,71,,,01/09/2021,25/02/2021,30/03/2021,"Médias, industries culturelles et créatives",Avignon,
0921204J,UNIVERSITE PARIS 10 (NANTERRE),4661 *,283,26-I-1,MCF,Non,71,,,01/09/2021,25/02/2021,30/03/2021,"Communication numérique, communication des organisations, transmédia",NANTERRE,
0931238R,UNIVERSITE PARIS 13,4412 *,0062,26-I-1,MCF,Non,71,,,01/09/2021,25/02/2021,30/03/2021,Socio-économie des industries culturelles et médiatiques et industrie du jeu vidéo,Bobigny,
0931238R,UNIVERSITE PARIS 13,4413 *,0127,26-I-1,MCF,Non,71,,,01/09/2021,25/02/2021,30/03/2021,Communication d¿entreprises,Saint Denis,
0931827F,UNIVERSITE PARIS 8,4520 *,U7100MCF0934,26-I-1,MCF,Non,71,,,01/09/2021,25/02/2021,30/03/2021,"Analyse socio-sémiotique des productions médiatiques (textuelles, sonores,audiovisuelles)",SAINT-DENIS,
0931827F,UNIVERSITE PARIS 8,4556 *,U7100MCF0135,26-I-1,MCF,Non,71,,,01/09/2021,25/02/2021,30/03/2021,Humanités Numériques,SAINT-DENIS,
0931827F,UNIVERSITE PARIS 8,4559 *,U7100MCF0337,26-I-1,MCF,Non,71,,,01/09/2021,25/02/2021,30/03/2021,Modélisation et Technologies des hypermédias,SAINT-DENIS,
0931827F,UNIVERSITE PARIS 8,4561 *,U7100MCF0548,26-I-1,MCF,Non,71,,,01/09/2021,25/02/2021,30/03/2021,"Sciences de l¿information et de la communication : GED, médiations numériques du patri- moine, Informatique documentaire",SAINT-DENIS,
0941111X,UNIVERSITE PARIS EST CRETEIL (PARIS 12,4847 *,CREA/CEDITEC,26-I-1,MCF,Non,71,,,01/09/2021,25/02/2021,30/03/2021,Multimédia et Ecritures numériques,DEPARTEMENT MMI CAMPUS DE SENART,
9740478B,UNIVERSITE DE LA REUNION,4320,,26-I-1,MCF,Non,71,,,01/09/2021,26/02/2021,30/03/2021,Intégration dans l'équipe pédagogique du dpt de sciences de l'info. et de la com. et celle de l'axe « information-communication » de l'unité de recherche sur les espaces créoles et francophones,SITE DU MOUFIA,
0597065J,UNIVERSITE DE LILLE,253 *,,26-I-1,MCF,Non,72,17,,01/09/2021,25/02/2021,30/03/2021,"Sciences humaines pour la santé : Histoire de la médecine et analyse des textes, Maîtrise des langues classiques",LOOS,
0311383K,UNIVERSITE TOULOUSE 2,4581,,26-I-1,MCF,Non,73,,,01/09/2021,25/02/2021,30/03/2021,Occitan Linguistique,TOULOUSE,
0350937D,UNIVERSITE RENNES 2,4407 *,0012,26-I-1,MCF,Non,73,,,01/09/2021,25/02/2021,30/03/2021,Breton,Rennes,
0141408E,UNIVERSITE DE CAEN,4518 *,,26-I-1,MCF,Non,74,,,01/09/2021,25/02/2021,30/03/2021,Sciences vie et activités physiques et sportives.La personne recrutée assura des enseignements de Licence et Master en physiologie humaine ainsi qu¿en neurosciences.,CAEN,
0141408E,UNIVERSITE DE CAEN,4519 *,,26-I-1,MCF,Non,74,,,01/09/2021,25/02/2021,30/03/2021,Sciences vie et activités physiques et sportives. La personne recrutée assura des enseignements de Licence et Master en physiologie humaine ainsi qu¿en neurosciences,CAEN,
0211237F,UNIVERSITE DE DIJON,4552 *,E000000887,26-I-1,MCF,Non,74,16,,01/09/2021,25/02/2021,30/03/2021,Psychologie du Sport,DIJON,
0211237F,UNIVERSITE DE DIJON,4553 *,E000001169,26-I-1,MCF,Non,74,,,01/09/2021,25/02/2021,30/03/2021,Recherche et développement pour l'entraînement physique des sportifs de haut niveau,DIJON,
0290346U,UNIV. DE BRETAGNE OCCIDENTALE (BREST),4416 *,7400MCF0735,26-I-1,MCF,Non,74,19,,01/09/2021,25/02/2021,30/03/2021,Management du sport et sciences sociales,BREST,
0301687W,UNIVERSITE DE NIMES,4181 *,,26-I-1,MCF,Non,74,6,,01/09/2021,25/02/2021,30/03/2021,Management du Sport,Nimes,
0301687W,UNIVERSITE DE NIMES,4182 *,,26-I-1,MCF,Non,74,16,,01/09/2021,25/02/2021,30/03/2021,Activité physique adaptée et/ou santé,Nimes,
0311384L,UNIVERSITE TOULOUSE 3,4679 *,,26-I-1,MCF,Non,74,,,01/09/2021,25/02/2021,30/03/2021,"Muscle squelettique, désordres métaboliques, activité physique et santé",Toulouse,
0383546Y,UNIVERSITE GRENOBLE ALPES,81 *,37090,26-I-1,MCF,Non,74,,,01/09/2021,25/02/2021,30/03/2021,Sport et environnement social,Grenoble et Valence,
0440984F,UNIVERSITE DE NANTES,4621 *,MCF1600,26-I-1,MCF,Non,74,,,01/09/2021,25/02/2021,30/03/2021,STAPS sciences de la vie biomécanique,NANTES,
0542493S,UNIVERSITE DE LORRAINE,1336 *,74MCF0119,26-I-1,MCF,Non,74,,,01/09/2021,25/02/2021,30/03/2021,Formation des enseignants,METZ,S
0542493S,UNIVERSITE DE LORRAINE,1348 *,74/06MCF1130,26-I-1,MCF,Non,74,6,,01/09/2021,25/02/2021,30/03/2021,Management du sport,NANCY,S
0595964M,UNIVERSITE DU LITTORAL,4295 *,,26-I-1,MCF,Non,74,,,01/09/2021,25/02/2021,30/03/2021,Sciences de l¿éducation / sciences de l¿intervention,Calais,
0597065J,UNIVERSITE DE LILLE,204 *,,26-I-1,MCF,Non,74,6,,01/09/2021,25/02/2021,30/03/2021,Stratégie et développement des organisations sportives,RONCHIN,
0623957P,UNIVERSITE D'ARTOIS,4362 *,74MCF0506,26-I-1,MCF,Non,74,,,01/09/2021,25/02/2021,30/03/2021,"STAPS, Sociologie, EPS. Des compétences théoriques, scientifiques et méthodologiques relatives à l¿EPS sont attendues, elles-mêmes inscrites dans le programme scientifique du laboratoire Sherpas",UFR STAPS - LIEVIN,
0681166Y,UNIVERSITE DE MULHOUSE,4258 *,74 MCF 0151,26-I-1,MCF,Non,74,,,01/09/2021,25/02/2021,30/03/2021,Enseignant chercheur (MCF) en Sciences et Technologies des Activités Physiques et Sportives dans les disciplines des activités physiques adaptées et de la santé (APA-S),FACULTE DES SCIENCES ET TECHNIQUES,
0681166Y,UNIVERSITE DE MULHOUSE,4259 *,74-19 MCF 0237,26-I-1,MCF,Non,74,19,,01/09/2021,25/02/2021,30/03/2021,Enseignant chercheur (MCF) en Sciences et Technologies des Activités Physiques et Sportives dans la discipline de la sociologie des activités physiques et sportives.,FACULTE DES SCIENCES ET TECHNIQUES,
0681166Y,UNIVERSITE DE MULHOUSE,4260 *,74-66-69 MCF000,26-I-1,MCF,Non,74,66,69,01/09/2021,25/02/2021,30/03/2021,Enseignant chercheur (MCF) en Sciences et Technologies des Activités Physiques et Sportives dans les disciplines de neurosciences/physiologie et approche scientifique des maladies et handicaps.,FACULTE DES SCIENCES ET TECHNIQUES,
0691774D,UNIVERSITE LYON 1 (CLAUDE BERNARD),4590,0217,26-I-1,MCF,Non,74,,,01/09/2021,24/02/2021,26/03/2021,Physiologie de l'exercice,Villeurbanne,
0691774D,UNIVERSITE LYON 1 (CLAUDE BERNARD),4591,0861,26-I-1,MCF,Non,74,,,01/09/2021,24/02/2021,26/03/2021,Histoire du sport et/ou de l'EPS,Villeurbanne,
0691774D,UNIVERSITE LYON 1 (CLAUDE BERNARD),4593,2675,26-I-1,MCF,Non,74,,,01/10/2021,24/02/2021,26/03/2021,"Sciences Humaines et Sociales : activité physique et sportive, apprentissage et éducation",Villeurbanne,
0691774D,UNIVERSITE LYON 1 (CLAUDE BERNARD),4594,2676,26-I-1,MCF,Non,74,,,01/10/2021,24/02/2021,26/03/2021,Physiologie et/ou biomécanique des déterminants de la performance motrice,Villeurbanne,
0761904G,UNIVERSITE DE ROUEN,4544 *,,26-I-1,MCF,Non,74,,,01/09/2021,25/02/2021,30/03/2021,Enseignement : STAPSRecherche : Psychologie sociale appliquée aux Activités Physiques,MONT SAINT AIGNAN,
0772894C,UNIVERSITE GUSTAVE EIFFEL,38 *,,26-I-1,MCF,Non,74,,,01/09/2021,25/02/2021,30/03/2021,Histoire du sport/de l'éducation physique,CHAMPS-SUR-MARNE,
0801344B,UNIVERSITE D'AMIENS,4556 *,,26-I-1,MCF,Non,74,,,01/09/2021,25/02/2021,30/03/2021,ACTIVITE PHYSIQUE ADAPTEE - SANTE,CAMPUS,
0801344B,UNIVERSITE D'AMIENS,4557 *,,26-I-1,MCF,Non,74,,,01/09/2021,25/02/2021,30/03/2021,ENTRAINEMENT SPORTIF,CAMPUS,
0830766G,UNIVERSITE DE TOULON (VAR),4211 *,,26-I-1,MCF,Non,74,,,01/09/2021,25/02/2021,30/03/2021,Psychologie du sport et de l'activité physique pour la santé et la performance,LA GARDE,
0860856N,UNIVERSITE DE POITIERS,4705 *,,26-I-1,MCF,Non,74,,,01/09/2021,25/02/2021,30/03/2021,Biomecanique du mouvement et anatomie fonctionnelle en STAPSAnalyse biomecanique du mouvement humain Simulation predictive Controle optimal modelisations musculosquelettique et numeriqueMouvement,Poitiers,
0870669E,UNIVERSITE DE LIMOGES,4383 *,,26-I-1,MCF,Non,74,,,01/09/2021,25/02/2021,30/03/2021,Psychologie sociale,LIMOGES ET BRIVE,
0912408Y,UNIVERSITE PARIS SACLAY,106 *,74MCF180,26-I-1,MCF,Non,74,,,01/09/2021,25/02/2021,30/03/2021,"Management public des activités physiques, sportives et artistiques",ORSAY,
0912408Y,UNIVERSITE PARIS SACLAY,107 *,74MCF282,26-I-1,MCF,Non,74,,,01/09/2021,25/02/2021,30/03/2021,Contrôle Moteur et Sciences du mouvement humain,ORSAY,
0912408Y,UNIVERSITE PARIS SACLAY,108 *,74MCF897,26-I-1,MCF,Non,74,,,01/09/2021,25/02/2021,30/03/2021,"Sociologie et histoire des activités physiques, sportives et artistiques",ORSAY,
0921204J,UNIVERSITE PARIS 10 (NANTERRE),4667 *,197,26-I-1,MCF,Non,74,,,01/09/2021,25/02/2021,30/03/2021,"Modélisation, Simulations et Analyse de la Neuro-Mécanique du Mouvement Humain",NANTERRE,
0921204J,UNIVERSITE PARIS 10 (NANTERRE),4668 *,1386,26-I-1,MCF,Non,74,,,01/09/2021,25/02/2021,30/03/2021,Sciences sociales du sport ¿ Préparation aux concours de recrutement des enseignant.e.s d¿EPS,NANTERRE,
9710585J,UNIVERSITE DES ANTILLES,4396 *,,26-I-1,MCF,Non,74,,,01/09/2021,25/02/2021,30/03/2021,,POINTE A PITRE,
0673021V,UNIVERSITE DE STRASBOURG,4720 *,,26-I-1,MCF,Non,77,,,01/09/2021,25/02/2021,30/03/2021,Philologie biblique,Strasbourg,
0134009M,UNIVERSITE AIX-MARSEILLE,956 *,2907,26-I-1,MCF,Non,85,,,01/09/2021,25/02/2021,30/03/2021,"Chimie physique, matériaux pour la santé, adsorption appliquée à la santé, cytotoxicité et génotoxicité in vitro et in vivo",MARSEILLE,
0251215K,UNIVERSITE DE BESANCON,4561 *,1016,26-I-1,MCF,Non,85,87,,01/09/2021,25/02/2021,30/03/2021,Ingénierie biomédicale,Besancon,
0542493S,UNIVERSITE DE LORRAINE,1349 *,85MCF0429,26-I-1,MCF,Non,85,,,01/09/2021,25/02/2021,30/03/2021,Biophysique Acoustique Audioprothèse,NANCY,S
0542493S,UNIVERSITE DE LORRAINE,1350 *,85MCF1182,26-I-1,MCF,Non,85,,,01/09/2021,25/02/2021,30/03/2021,Sciences analytiques,NANCY,
0597065J,UNIVERSITE DE LILLE,207 *,,26-I-1,MCF,Non,85,,,01/09/2021,25/02/2021,30/03/2021,Biophysique et interactions moléculaires,LILLE,
0597065J,UNIVERSITE DE LILLE,211 *,,26-I-1,MCF,Non,85,,,01/09/2021,25/02/2021,30/03/2021,Management et évaluation des risques et de la qualité en santé et médico-social,LOOS,
0912408Y,UNIVERSITE PARIS SACLAY,102 *,85MCF738,26-I-1,MCF,Non,85,,,01/09/2021,25/02/2021,30/03/2021,Qualité des produits de santé,CHATENAY MALABRY,
0912408Y,UNIVERSITE PARIS SACLAY,103 *,85MCF956,26-I-1,MCF,Non,85,,,01/09/2021,25/02/2021,30/03/2021,Chimie Analytique,CHATENAY MALABRY,
0941111X,UNIVERSITE PARIS EST CRETEIL (PARIS 12,4860 *,CREA/EPIDERME,26-I-1,MCF,Non,85,86,,01/09/2021,25/02/2021,30/03/2021,Santé publique,faculte de sante,
0141408E,UNIVERSITE DE CAEN,4508 *,,26-I-1,MCF,Non,86,,,01/09/2021,25/02/2021,30/03/2021,Chimie organique appliquée au médicament et à l¿imagerie.Le ou la MCF recruté(e) participera aux enseignements du service de chimie organique et thérapeutique.,CAEN,
0211237F,UNIVERSITE DE DIJON,4556 *,E000000586,26-I-1,MCF,Non,86,,,01/09/2021,25/02/2021,30/03/2021,Physiologie,DIJON,S
0211237F,UNIVERSITE DE DIJON,4557 *,E000000575,26-I-1,MCF,Non,86,,,01/09/2021,25/02/2021,30/03/2021,"Pharmacognosie, Phytochimie",DIJON,
0333298F,UNIVERSITE DE BORDEAUX,572 *,,26-I-1,MCF,Non,86,,,01/09/2021,25/02/2021,30/03/2021,Physiologie et Physiopathologie (N.B. : Mise en situation professionnelle lors de l'audition),Site Carreire - Bordeaux,S
0333298F,UNIVERSITE DE BORDEAUX,573 *,0896,26-I-1,MCF,Non,86,,,01/09/2021,25/02/2021,30/03/2021,"Pharmacologie cellulaire, cardiovasculaire et respiratoire(N.B. : mise en situation professionnelle lors de l'audition)",Site Carreire - Bordeaux,
0490970N,UNIVERSITE D'ANGERS,4379 *,PTMCF1346,26-I-1,MCF,Non,86,,,01/09/2021,25/02/2021,30/03/2021,"Physiologie, Pharmacologie",ANGERS,
0673021V,UNIVERSITE DE STRASBOURG,4721 *,,26-I-1,MCF,Non,86,,,01/09/2021,25/02/2021,30/03/2021,Pharmacognosie,Strasbourg,
0673021V,UNIVERSITE DE STRASBOURG,4722 *,,26-I-1,MCF,Non,86,,,01/09/2021,25/02/2021,30/03/2021,Pharmacochimie et intelligence artificielle du médicament,Strasbourg,
0691774D,UNIVERSITE LYON 1 (CLAUDE BERNARD),4584,1938,26-I-1,MCF,Non,86,,,01/09/2021,24/02/2021,26/03/2021,Chimie organique/conception et synthèse de composés bioactifs,Villeurbanne,S
0755976N,UNIVERSITE DE PARIS,146,493,26-I-1,MCF,Non,86,,,01/09/2021,22/01/2021,26/02/2021,Chimie Organique,Observatoire,
0761904G,UNIVERSITE DE ROUEN,4540 *,,26-I-1,MCF,Non,86,,,01/09/2021,25/02/2021,30/03/2021,Enseignement : Toxicologie du médicament et de l'environnementRecherche : Toxicologie des polluants chimiques et particulaires de l'environnement,MARTAINVILLE,
0801344B,UNIVERSITE D'AMIENS,4555 *,,26-I-1,MCF,Non,86,,,01/09/2021,25/02/2021,30/03/2021,PHYSIOLOGIE - ADDICTOLOGIE,POLE UNIVERSITAIRE SAINT CHARLES,
0870669E,UNIVERSITE DE LIMOGES,4387 *,0298,26-I-1,MCF,Non,86,,,01/09/2021,25/02/2021,30/03/2021,Chimie organique et thérapeutique,LIMOGES,
0912408Y,UNIVERSITE PARIS SACLAY,104 *,86MCF682,26-I-1,MCF,Non,86,,,01/09/2021,25/02/2021,30/03/2021,Physiologie cardiovasculaire,CHATENAY MALABRY,
0134009M,UNIVERSITE AIX-MARSEILLE,957 *,2910,26-I-1,MCF,Non,87,,,01/09/2021,25/02/2021,30/03/2021,"Biochimie, biologie moléculaire fondamentale et clinique dans les études de pharmacie. Etude de la voie de signalisation Wnt en cancérologie.",MARSEILLE,
0134009M,UNIVERSITE AIX-MARSEILLE,958 *,2913,26-I-1,MCF,Non,87,,,01/09/2021,25/02/2021,30/03/2021,"Biochimie, Biologie moléculaire et biotechnologies dans les études de pharmacie. Rôle biologique des microparticules cellulaires dans le transfert d'informations biologiques",MARSEILLE,
0134009M,UNIVERSITE AIX-MARSEILLE,959 *,2930,33,MCF,Non,87,,,01/09/2021,25/02/2021,30/03/2021,"Bio Ingénierie Pharmaceutique, BiotechnologiesMembranes biologiques et protéines de membranes",MARSEILLE,
0311384L,UNIVERSITE TOULOUSE 3,4671 *,,26-I-1,MCF,Non,87,,,01/09/2021,25/02/2021,30/03/2021,Microbiologie,toulouse,
0370800U,UNIVERSITE DE TOURS,4526 *,0450,26-I-1,MCF,Non,87,64,62,01/09/2021,25/02/2021,30/03/2021,Génie des Bioprocédés,TOURS,
0490970N,UNIVERSITE D'ANGERS,4380 *,PTMCF0258,26-I-1,MCF,Non,87,64,,01/09/2021,25/02/2021,30/03/2021,Biotechnologies en Sciences Pharmaceutiques,ANGERS,
0597065J,UNIVERSITE DE LILLE,208 *,,26-I-1,MCF,Non,87,,,01/09/2021,25/02/2021,30/03/2021,Hématologie,LILLE,
0755976N,UNIVERSITE DE PARIS,147,494,26-I-1,MCF,Non,87,,,01/09/2021,22/01/2021,26/02/2021,"Génétique Moléculaire Humaine, édition génomique",Observatoire,
0251215K,UNIVERSITE DE BESANCON,4580 *,2021,26-I-1,MCF,Non,91,,,01/09/2021,25/02/2021,30/03/2021,Maître de Conférences des Universités en Métiers de la rééducation,Besancon,
0691774D,UNIVERSITE LYON 1 (CLAUDE BERNARD),4595,2677,26-I-1,MCF,Non,91,,,01/09/2021,24/02/2021,26/03/2021,Sciences de la réadaptation,Lyon,
0870669E,UNIVERSITE DE LIMOGES,4384 *,,26-I-1,MCF,Non,91,74,,01/09/2021,25/02/2021,30/03/2021,"Sciences de la rééducation et de la réadaptation (Santé, mobilité, Intervention, déficiences)",LIMOGES,
0870669E,UNIVERSITE DE LIMOGES,4385 *,,26-I-1,MCF,Non,91,7,,01/09/2021,25/02/2021,30/03/2021,"Pratiques orthophoniques, psycholinguistique, et méthodologie de la recherche",LIMOGES,
0941111X,UNIVERSITE PARIS EST CRETEIL (PARIS 12,4857 *,CREA/IMRB,26-I-1,MCF,Non,91,,,01/09/2021,25/02/2021,30/03/2021,Sciences de la  Réadaptation,faculte de sante,
0062205P,UNIVERSITE COTE D'AZUR,60 *,01 PR 783,51,PR,Non,1,,,01/09/2021,25/02/2021,30/03/2021,Procédures collectives,Nice,
0134009M,UNIVERSITE AIX-MARSEILLE,971 *,5377,51,PR,Non,1,,,01/09/2021,25/02/2021,30/03/2021,"Droit des affaires, droit des propriétés intellectuelles",AIX EN PROVENCE,
0211237F,UNIVERSITE DE DIJON,4571 *,E000001144,46-3,PR,Non,1,,,01/09/2021,25/02/2021,30/03/2021,droit privé,DIJON,
0251215K,UNIVERSITE DE BESANCON,4560 *,0998,46-1,PR,Non,1,,,01/09/2021,25/02/2021,30/03/2021,Droit pénal,Besancon,
